x	y	ey-	ey+
0.001	0.004375468724735178	0.001365224395124915	0.0028845173168997517
0.004393970560760791	0.001002384367009565	0.00031065003775209256	0.0006567046950522676
0.019306977288832506	0.00022326329737929265	5.268747711423391e-05	0.00014624909755791584
0.08483428982440726	6.761915235239553e-05	1.112810901229136e-05	2.2926018583573093e-05
0.3727593720314942	4.5033975615530435e-05	7.613092452954021e-07	2.1629678087652278e-06
1.6378937069540647	4.360043153446289e-05	2.863625461398212e-07	3.11603314274811e-07
7.196856730011529	4.3500886108209296e-05	2.715986218206293e-07	2.96366177925972e-07
31.622776601683793	4.350312856077865e-05	2.9765352490122876e-07	2.722606425405367e-07
