x	y	ey-	ey+
1.0	3.357006015666174e-08	1.6516039567704162e-10	1.7205644864743276e-10
2.0	3.356475586653834e-08	1.5679603614294268e-10	1.7266251854672365e-10
3.0	3.4586427454209126e-08	6.471490774061823e-10	2.2780567600161477e-09
4.0	1.3159740511795161e-06	4.774132363307994e-07	8.96976717811429e-07
5.0	0.0002120387156282947	6.912852426483416e-05	0.00014878428579994247
6.0	0.01728969382228269	0.005920736797543348	0.011349414155854085
7.0	1.5803212475207067	0.5379184642068733	0.8817728829645306
8.0	91.55199631671728	26.87196787324379	57.30498015365232
