x	y	ey-	ey+
3.1622776601683795e-05	0.0027666130353058496	0.0017201808337717393	0.03581971049738548
0.00022758459260747887	0.0003847460451704809	0.00024025366526706014	0.00524708194254365
0.0016378937069540646	5.362127522299557e-05	3.393819397440709e-05	0.0004971935325193104
0.011787686347935866	8.360503781489562e-06	5.525785825574959e-06	9.636558641865439e-05
0.08483428982440717	1.0023713167829166e-06	6.007472207679124e-07	8.768825549308222e-06
0.6105402296585326	1.5338435560245942e-07	8.699552792835363e-08	1.406260298640053e-06
4.393970560760786	3.9505359198107005e-08	5.065677796705108e-09	1.330494582559035e-07
31.622776601683793	3.371458454261974e-08	2.681793582194121e-10	8.563198829500119e-09
