x	y	ey-	ey+
3.1622776601683795e-05	0.002230076320428995	0.0015011850184536997	0.023794261818906037
0.00022758459260747887	0.00027424626780903484	0.00017289577600250613	0.0023759118986345197
0.0016378937069540646	3.667282552396111e-05	2.2142808863765357e-05	0.0003512431661457891
0.011787686347935866	5.02789107137999e-06	3.029150347459932e-06	3.863196307439235e-05
0.08483428982440717	7.140150306681241e-07	4.457869981102204e-07	3.961944428869895e-06
0.6105402296585326	1.0782754122427943e-07	5.656958969338731e-08	9.648806526484746e-07
4.393970560760786	3.629770944284381e-08	2.325331622268995e-09	8.529998667413206e-08
31.622776601683793	3.3682597922845564e-08	2.5071000904634523e-10	6.895727616038175e-09
