x	y	ey-	ey+
3.1622776601683795e-05	0.00016017147319987509	0.00010587935585429375	0.0016722369286816443
0.00022758459260747887	2.2170503660825993e-05	1.4026816474997765e-05	0.00017831924146122365
0.0016378937069540646	3.715216921717082e-06	2.5833091961616836e-06	3.096645754094813e-05
0.011787686347935866	5.054032903657957e-07	3.515481215658665e-07	4.05207908614344e-06
0.08483428982440717	7.415999974044147e-08	3.44765441196329e-08	5.159735711469556e-07
0.6105402296585326	3.4649082621418966e-08	9.86747199779824e-10	5.5139073463344553e-08
4.393970560760786	3.362605147771143e-08	2.0244961870229075e-10	1.343240076528571e-09
31.622776601683793	3.358422771799864e-08	1.7660082834873757e-10	2.0954045142740584e-10
