x	y	ey-	ey+
1.0	3.356390909816468e-08	1.5681355815920564e-10	1.6356488772082404e-10
2.0	3.3561380933461986e-08	1.5833932721188415e-10	1.7158934301358997e-10
3.0	3.832529697799067e-08	2.9335629699910732e-09	5.769018085148454e-08
4.0	3.1413733962029658e-06	1.2776348822354717e-06	1.1648315518623872e-05
5.0	0.0006173741341108388	0.00024581570277527003	0.0024713886986311
6.0	0.05505567961333705	0.020883560289772472	0.21186527087251963
7.0	5.403543414173406	2.1140115986955395	18.970092818674463
8.0	351.49994158715265	137.87288583210022	1454.7089019520422
