x	y	ey-	ey+
3.1622776601683795e-05	8.762370774652212e-06	8.093759524017666e-08	9.32909091455232e-08
0.00022758459260747887	1.2186364938707355e-06	1.2058591023269994e-08	1.315388246344003e-08
0.0016378937069540646	1.7258497102994077e-07	1.7825991506085838e-09	1.748207951976498e-09
0.011787686347935866	4.098725305633169e-08	2.369247424047109e-10	2.0178638999185127e-10
0.08483428982440717	3.3730317096634915e-08	1.709802245018299e-10	1.5410057302036436e-10
0.6105402296585326	3.3561344731250157e-08	1.70413131149569e-10	1.6554276443928326e-10
4.393970560760786	3.356564903449049e-08	1.744088037311835e-10	1.7799143033363677e-10
31.622776601683793	3.3557545582129725e-08	1.5188387276196948e-10	1.6316660697164666e-10
